config_id,label,reference,pairs,pdr_diff,pdr_ci95,goodput_kbps_diff,goodput_kbps_ci95,delay_ms_diff,delay_ms_ci95,jitter_ms_diff,jitter_ms_ci95,hops_diff,hops_ci95,nrl_diff,nrl_ci95,control_packets_diff,control_packets_ci95
d3d689e9,aodv-tuned,aodv-ns3-default,20,0.03814544951549334,0.020928087116135977,6.251969388252914,3.430769869212327,6.8333708068676415,2.01660832968481,3.1914371451243744,1.715516514961201,0.11143973153666065,0.03391522410091806,-5.282019548051837,0.8933028615403626,-32006.9,5099.172786477467
d3d689e9,odr,aodv-ns3-default,20,0.07738406643085913,0.017100564386068703,12.683567184257367,2.8054196587705595,7.187562459015668,6.312174051827956,-1.6196237139712768,2.0632114320625106,0.12463856669541706,0.03470725506411096,-7.32413543892856,0.9402763724356765,-45121.75,5281.206016107949
