tag,config_id,variant,label,seed,run,offered,refused,received,pdr,goodput_kbps,delay_ms,jitter_ms,hops,control_packets,control_bytes,nrl
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,1,7188,0,6508,0.9053978853644964,148.43846162360134,30.362507682851874,23.527545398584177,3.4251690227412417,22447,1135876,3.449139520590043
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,2,7179,0,6610,0.9207410502855551,150.94024499110353,20.80271785173979,16.599986666666666,2.9007564296520423,19923,1006392,3.014069591527988
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,3,7182,0,6177,0.8600668337510443,141.00582808538115,15.373357616966166,12.50133776552619,2.3435324591225513,17269,866844,2.7956937024445523
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,4,7182,0,6774,0.9431913116123642,154.67360361686207,15.264512843224093,12.654186871673568,2.5726306465899027,17835,894984,2.6328609388839683
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,5,7183,0,6851,0.953779757761381,156.37105544121846,15.896347978397316,12.276542903084342,2.575974310319661,18493,930480,2.699313968763684
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,6,7186,0,6408,0.8917339270804342,146.2527562336089,47.04833021223471,25.780873710534543,3.4603620474406993,21961,1109872,3.427122347066167
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,7,7194,0,6164,0.8568251320544898,140.47462738804006,27.765210902011678,21.552271693207672,3.1731018818948735,21967,1111140,3.5637573004542507
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,8,7190,0,6543,0.9100139082058415,149.18960974704945,17.697137398746754,12.855594213990509,2.444291609353508,17366,871308,2.6541341892098425
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,9,7186,0,6389,0.8890898970219872,145.7662635951994,14.821115980591642,11.993136855306474,2.465800594772265,17387,873232,2.7213961496321804
aodv-fa80fdc3_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-fa80fdc3,aodv-h-destonly-art6,1,10,7186,0,6397,0.8902031728360701,145.94957276995567,27.799885884008134,19.009353374041023,2.9590433015476005,20300,1026336,3.1733625136782866
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,1,7188,0,6382,0.8878686700055648,145.5596657591592,30.61201504230649,22.68166352793472,3.5145722344092762,18242,931432,2.8583516139141336
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,2,7179,0,6226,0.8672517063657891,142.214647857681,20.135437038226794,16.464125160875163,2.9023450048185033,14529,739920,2.3336010279473176
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,3,7182,0,7012,0.9763297131718184,160.05655728458657,21.816063890473476,17.88295201371037,2.4741871078151743,14627,746536,2.085995436394752
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,4,7182,0,5711,0.7951824004455583,130.37999162006497,20.65279345123446,16.706840133309946,2.525126947995097,12685,644556,2.221152162493434
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,5,7183,0,6571,0.9147988305721844,149.96819734338558,23.152033176076706,15.088995579942083,2.4967280474813576,14135,718716,2.1511185512098616
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,6,7186,0,6470,0.900361814639577,147.64589636588923,27.28759350850078,20.065904024767796,3.468006182380216,17173,876620,2.6542503863987634
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,7,7194,0,6104,0.8484848484848485,139.1100798279674,30.007558322411537,22.526344026911723,3.180045871559633,16825,857048,2.756389252948886
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,8,7190,0,6044,0.8406119610570236,137.82140879176364,18.573538385175382,14.125790354656946,2.3977498345466577,11450,581376,1.8944407677035076
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,9,7186,0,6099,0.8487336487614806,139.13904019554332,15.10628463682571,12.52209393989161,2.3048040662403673,12691,644624,2.0808329234300706
aodv-1325cc99_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-1325cc99,aodv-h-destonly-hello2s,1,10,7186,0,6518,0.9070414695240746,148.7441506159219,22.510974225222462,18.741189305470193,2.9418533292420985,15553,794396,2.3861613992022095
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,1,7188,0,6353,0.8838341680578742,144.89287677700094,14.301807020305366,14.237941037364024,3.2488588068628994,40281,1964880,6.340469069730836
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,2,7179,0,5507,0.7670984816826856,125.78281000646699,10.545804430724534,10.862333090776788,2.5407662974396223,26928,1304472,4.88977664790267
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,3,7182,0,6562,0.9136730715678084,149.7875078637274,9.903946967387993,10.385648656898658,2.3953063090521183,31681,1533774,4.827948796098751
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,4,7182,0,5955,0.829156223893066,135.9670360038214,7.7113769941225865,5.682274179983181,2.358690176322418,18423,894936,3.0937027707808564
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,5,7183,0,6470,0.9007378532646526,147.68041877515458,12.531619783616692,10.94802012383901,2.423029366306028,26611,1283872,4.112982998454405
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,6,7186,0,4107,0.5715279710548289,93.73918810716272,11.739087411736062,11.799469611911155,2.876065254443633,21326,1038778,5.192598003408814
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,7,7194,0,6354,0.8832360300250208,144.80817387367705,10.566474661630469,11.362320302648172,3.040761724897702,41996,2044658,6.609379918161788
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,8,7190,0,5936,0.8255910987482614,135.35701145123147,11.297712601078166,8.134094667566655,2.193901617250674,18300,893802,3.0828840970350404
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,9,7186,0,6305,0.8774005009741164,143.85065429465283,11.378520222045996,10.744926131850674,2.351625693893735,27197,1325570,4.3135606661379855
aodv-0b45dc4d_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-0b45dc4d,aodv-h-hello2s,1,10,7186,0,5825,0.81060395212914,132.89215322527718,15.347308154506436,10.335743766122098,2.7715021459227467,28716,1397692,4.929785407725322
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,1,7188,0,5862,0.8155258764607679,133.6819733646476,11.805709655407714,11.380302460697198,3.177243261685432,44377,2150320,7.570283179802115
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,2,7179,0,6257,0.8715698565259785,142.8713897325283,12.985433914016301,12.678088682567633,2.7708166853124503,38358,1841314,6.130413936391242
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,3,7182,0,6605,0.919660261765525,150.75751746559587,9.45858591975776,10.495502653525397,2.404542013626041,38062,1826852,5.762604087812264
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,4,7182,0,6821,0.9497354497354498,155.7412861355585,6.5714851194839445,5.675563059756278,2.5025656062160975,30413,1464206,4.4587303914382055
